sample_id	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24
discovery_11	1.36915848972	1.51689734492	1.84498382518	1.34026631011	1.18009620066	1.88282949275	1.53035737275	1.14163491971	1.62022593724	1.67061734294	1.7616594089	1.84479740471	-0.141073628295	-1.20329700332	-1.23500717605	-0.345893451513	-0.779683776907	-0.643621669834	-0.665457676741	-0.989500042656	-0.212865856962	-0.699946218553	-0.616842661315	-0.294775491123
discovery_12	1.89207872333	1.49284284481	1.44134273975	1.34941610832	2.07523539138	1.49454287609	1.8771073613	1.72939117878	1.07398301272	1.51115023603	1.07073756599	0.949054513499	-0.0589137181267	0.284269132328	0.5972881776	0.467967895755	-0.106383962618	0.362575948783	-0.357692138554	-0.407944400039	-0.422142775026	-0.554991135524	0.368014250794	0.189401496452
discovery_13	-0.245059761647	-0.149198689193	-0.29196402123	0.139454137824	0.0902501959586	0.495276553999	0.621988873087	0.0165800826516	0.230674744608	-0.171491517915	-0.180773241553	-0.365287936341	-1.73329553703	-1.69939113253	-1.31654321333	-1.30189204311	-1.35750620159	-0.989491522402	-0.94240085016	-1.89154438224	-1.61842038445	-1.19862990044	-1.18975753632	-1.94217197781
discovery_14	-0.208282033632	0.335232238014	-0.180643032475	-0.647472957645	0.219977757976	0.0396683688306	-0.0995619832676	0.321344016157	0.369348362304	-0.0537032907724	0.341958991489	-0.0111639503086	1.8192135739	2.13390523682	2.07957962362	1.72790619036	1.74133726096	2.10647306558	1.25253902302	2.33305630378	2.12547420046	1.84675252007	2.19707390276	1.80279839205
discovery_15	1.43932713096	0.950563040158	1.41636223647	1.4516969103	0.79701799533	1.15065588485	1.19376338817	1.70583494891	0.772108529864	1.03083542977	1.20347267312	0.947858872508	-0.47751148623	-0.635197342842	0.319036768223	-0.489389869444	-0.256829407888	0.0743695423226	0.0260731121012	0.0935238929496	0.178165332203	-0.36820005027	-0.436166551023	-0.0964239329533
discovery_16	-0.491440782911	-1.16312114561	-0.685940190623	-0.837664983861	-1.04274162348	-0.5127626042	-1.13697539089	-0.920427855487	-0.612537138077	-1.3031252926	-0.333364421943	-0.671567177185	-0.361527968902	-0.10716278701	0.538850437332	0.233665076668	0.238900668773	0.00903277215443	-0.15273528018	0.507759629383	-0.0256836500246	-0.0283520776299	0.250372251361	0.260752871913
discovery_17	-1.30363895183	-1.48774064177	-1.41203873419	-1.09112844976	-1.41703491852	-1.23580179609	-1.30714930718	-0.926758450738	-1.98662338762	-0.853211808856	-1.42707156331	-1.32460526818	1.97596953531	1.7888970933	1.35910463842	1.51753146723	2.54574756179	1.78401849731	1.86796423901	2.16700006177	2.32607805209	1.88069775101	2.05673018615	1.91734100444
discovery_18	0.506552169716	-0.501072009545	-0.0504865124162	-0.474651748362	-0.0733721487182	-0.481421651893	-0.0141937569452	-0.391998036959	-0.666390591334	0.338875802454	-0.10944406081	0.048849018184	-0.634421942311	-1.12853539314	-0.684500918397	-0.0367514702357	-0.06044921599	-0.826076693894	-0.631137288558	-0.462173547561	-0.782368659936	-0.688580501292	-0.251247672988	-0.568945037549
discovery_19	1.17781985965	0.827557257418	0.861266211609	0.64333300111	0.92757996903	1.82523450196	1.14421516007	0.36324360803	0.781673433495	1.57338130409	0.295627735335	1.0763369177	-0.227741652626	-0.376933969774	-0.0957349369504	-0.223868027797	-0.587042427359	-0.572142722018	-0.478958133545	-0.41247793546	-0.0276078782732	-0.132012486547	-0.742567491614	0.357969940184
discovery_20	0.0497038200598	0.0274756565244	0.0307802363122	0.423074630141	0.171097864757	-0.225850711947	-0.0616105024031	0.477094625313	-0.473601513274	-0.746828855535	-0.376711363317	-0.0855438022125	0.438586832621	-0.180554302491	0.276602824117	1.24236681208	0.785526019918	0.544389007111	0.775134337816	0.798348157689	0.0266948764401	1.0650399376	1.00557864325	0.480029117804
discovery_21	0.54934808252	0.179402911748	0.30542355727	0.457329560536	0.323638526723	0.207982654428	-0.169644011716	0.5431299635	-0.173637351421	0.0823779055633	0.510506288898	0.0967464108973	2.03263075153	1.1133060484	1.66453781449	1.32050608361	1.50144739486	1.37725846449	1.78294317836	1.44188335444	2.26975728435	1.32260711299	1.06838670242	1.35497662478
discovery_22	-0.0632373720666	-0.28559079384	-0.21077948419	0.187045371858	0.175533624328	0.355882632122	0.208333989695	0.436933632234	-0.408911515651	0.13499318065	-0.272719122228	-0.643607405202	0.0975208295547	0.326373156592	0.0190012477269	0.433756832019	0.11957933268	-0.171734484364	0.293994105045	0.62919312249	0.228796827902	0.240043500232	-0.557057732732	0.314118211857
discovery_23	-1.41441488811	-1.40786092823	-0.876683729172	-1.44869170969	-1.10223323581	-1.94469357739	-1.92788767306	-1.14280003686	-1.39266106982	-1.66834376522	-1.68542533927	-1.47091702652	1.72561708581	0.980548539277	0.98972281794	1.25962753152	1.88186420896	1.92104438899	1.97522149672	1.44058330792	1.7249538124	1.90352949717	1.67148641793	1.87266838488
discovery_24	0.853464754112	0.352106600527	0.136610126827	0.433184051231	0.0595387687801	-0.322453172396	0.2990808915	-0.077902129605	0.25904793347	0.479528987799	-0.146334354712	0.387477563278	1.24912217233	1.98825553557	0.861588697664	0.665153276216	0.534514672292	1.41431728	1.31050165937	1.97370446235	1.07840286778	1.02305670586	1.35882937479	1.47369304651
discovery_25	-1.2565966315	-0.791090901764	-1.1046198634	-0.970190470353	-0.353695901883	-0.191897650199	-0.681449444327	-1.06654697311	-1.4478938597	-1.11524680643	-1.05015159327	-1.03412296666	-1.69540530849	-1.4615504425	-2.05131413026	-1.64262658548	-1.66203738402	-1.62972948965	-1.5374860622	-1.7128788678	-2.32035005282	-1.79232346152	-1.32221607302	-1.01865674456
discovery_26	1.68537125944	1.15171167913	0.77560807277	0.510337668676	0.402026482392	0.516929979295	0.357577278272	0.587774761035	0.979248675616	0.327779021409	0.421039354996	0.437672498479	-2.43595912404	-1.75025692441	-1.88387764634	-2.55845377142	-2.78193769175	-3.12361927871	-2.66739213578	-2.57384474761	-2.39556301885	-2.07083547987	-2.58789893002	-2.29191671348
discovery_27	-2.07253676589	-1.6203241472	-1.65833909675	-1.44433635859	-0.682796637781	-1.07889908435	-2.13652354053	-1.40017291903	-1.67088631883	-1.43167962317	-1.72767305539	-1.24771021965	-0.756180073782	-0.847648373672	-0.787913273095	-0.456880153046	-1.47814354945	-1.15305001994	-1.14351343114	-1.02517403414	-1.13243340294	-1.3904188318	-1.58802755185	-0.921257920223
discovery_28	-0.872846776905	-0.644229070373	-1.06895086353	-0.763057907521	-0.744121764101	-0.79211788801	-1.41142645481	-1.01833797612	-0.6965910251	-0.659758754077	-0.461153579593	-0.895153469958	0.263237369788	0.814301658437	-0.185006893463	0.197661134071	-0.313677110403	0.450056584509	0.0391435026749	0.566371564765	0.568781794764	0.892622168144	0.419457336069	0.797473349927
discovery_29	0.716290466942	0.398020123448	0.639671824177	0.191786073849	0.859445392549	0.417461908756	-0.00691667600365	0.579525561089	0.312104773431	0.666847592952	0.0967748851728	0.0602999875221	0.58971487362	0.561798575605	0.639641327179	-0.0573692302869	0.932943789318	0.173511910927	-0.0684063330446	0.313378770543	0.76142980161	0.78232683464	0.0292033909169	0.972303001117
discovery_30	-0.193597432789	0.0528984584097	0.42823700803	-0.553460970863	-0.0136517814992	-0.251223405503	0.0131126524268	-0.752764877744	-0.720390418449	-0.244425067443	-0.138457828339	-0.314546616906	-0.897303545713	-0.60681369089	-1.03907967337	-1.05387189375	-1.04701932693	-0.33472524195	-1.09092415949	-0.509756562781	-0.238828592754	-0.43824074797	-0.409577475162	-0.463197343706
discovery_31	1.38343743543	1.60454175562	0.853295084997	0.43505376331	1.05607663628	1.39090059176	0.910024556608	0.719043378064	0.48348367249	0.970121415338	1.72716663637	1.38451840767	0.394245141858	0.408894138688	0.667082075323	-0.044209629881	0.37543924356	-0.139383664984	-0.168718059937	0.274127693329	0.275128607813	0.747659660138	0.0711896128139	0.344476168707
discovery_32	1.05556736398	1.27677591496	1.55751110287	0.717091038331	0.806353651258	0.374960635039	0.153563622956	0.229423480489	0.997074235292	0.293984991375	1.16799817964	0.762867733215	-2.03371744685	-1.71666050837	-1.33486797821	-1.93199676446	-1.71796060688	-1.53538091136	-0.952714743453	-1.30087410158	-1.63249693625	-1.52039024977	-1.40818060497	-1.74270889136
discovery_33	-0.564605663464	-0.757676422343	-0.575983337129	-0.446254479173	-0.957295344636	-0.464477708321	-0.939596439697	-0.714972861325	-1.25632409903	-0.46327174774	-1.2068909614	-0.368270525931	-0.312156664262	-0.270472760247	0.404927038914	-0.0175541183442	-0.093432637449	-0.42034971559	0.68443564807	0.0684457623721	-0.631937974866	-1.14836943232	-0.231174604237	0.199320443798
discovery_34	0.393216908626	0.0410151341236	-0.125847642792	0.421682866157	-0.0846724966031	-0.115215796422	0.0342448508632	-0.458796624686	-0.363693958806	0.152314601585	0.477332137807	-0.250922718566	0.131275990069	1.03338290744	1.08036176718	0.831858323468	0.804374374033	0.301681932948	0.761547876212	0.888674680286	0.978360426061	0.918215601491	1.24528505553	1.62389268381
discovery_35	0.609616449617	0.783057107215	-0.0886346866679	0.175097665371	0.575440847328	1.08338747759	0.0240962051975	0.644081823406	-0.165821723638	0.472676869795	0.534236113956	-0.0806678282694	0.446220561991	0.27852948799	1.40928450956	0.232852216257	0.09552573003	1.35373266363	1.57414548846	-0.269629091361	1.02842464185	0.800588297782	0.968881772312	0.505769883012
discovery_36	0.22596499484	-0.563077991319	-0.720333512268	-0.159232050799	-0.676612878742	-0.706527535834	-0.0347353799968	-0.448039211604	-0.679703393388	-0.439046527129	0.209208077922	-0.0773987138512	-0.777067582115	-0.790566508665	-0.482875915313	-1.33943831752	-0.96701906717	-0.6460239465	-1.01135301828	-0.86394336135	-0.710674612989	-0.909113574611	-1.3053145629	-0.704484537073
discovery_37	0.210338312425	0.641677546736	0.198813059995	0.316471243979	0.157136467114	0.210729667619	0.383034672649	0.221556133338	-0.0360170948344	-0.315687389318	0.0247689852173	0.564155310024	-0.303202111213	-0.445088489755	-0.7986860764	-0.909249418746	-1.36605836776	-1.04252469986	-0.852749689356	-0.533801922818	-1.25072862129	-1.35596399814	-1.07272396823	-0.539961232617
discovery_38	-0.236583819766	0.11206572248	-0.314812879704	-0.73290123145	-0.449382103914	-0.216253553738	-0.426658818605	-0.70117694379	-0.877035244787	-0.414417372006	-0.270554841428	-0.739245491346	-1.03031818859	-1.34236733934	-0.490597412076	-0.562397443084	-0.4149889808	-0.408219432772	-0.647996718622	-0.328395412834	-0.595090506035	-0.76684417419	-0.556734692122	-0.749545182363
discovery_39	-0.255995229105	-0.0740651252508	-0.309546980697	-0.11729381857	-0.0710542553788	-0.798646373236	-0.220945185134	-0.965635249097	-0.579519425064	-0.38135895345	-0.388260107802	-0.543769602027	0.160924873347	0.0383226399602	0.376323468717	0.714379379922	0.372087574497	0.177563631101	0.909025051272	0.644651339992	0.34553621469	1.38273709484	0.455959649412	0.775734736348
discovery_40	-0.313759726376	-0.311898220805	0.391437954247	0.415120296679	-0.63880686295	-0.115985467677	-0.0811282334973	-0.324689660935	-0.00446158125719	-0.524209901822	-0.196123130855	-0.344907728802	-1.14091380024	-1.04553194837	-1.56810466725	-0.891993555819	-1.31927408624	-1.30501435756	-1.46139391892	-1.3056496807	-1.1858465233	-0.899367204398	-1.16229835053	-0.982056557163
discovery_41	0.9065056834	1.35311723139	1.18919812865	0.640100602825	1.39263830722	1.57928166	1.18589036969	2.02637942612	1.82406438471	0.688106935796	1.85073969611	1.36107879231	0.86263418967	0.553138267651	1.25076249255	1.22427077423	0.38102050253	0.863520999263	0.915133511178	0.791371397035	1.13456069248	1.43364038497	0.987458725627	0.654518524972
discovery_42	1.45081048677	0.990959261704	1.07474003318	1.11822695412	1.23697470211	1.37601575551	0.445094930985	0.823263183514	0.281524320104	1.04397851354	1.07056990327	1.28226860298	0.400101357056	1.65280902866	2.27201281125	1.89701049624	1.47511065768	1.30933823462	1.94146227889	1.31524444081	1.00462265299	2.08419469934	1.65970002643	1.78532815444
discovery_43	2.37722388897	2.02708182884	2.39305746518	2.48333821485	2.60151577548	1.73263027441	2.34927279476	2.64029167471	2.61986189004	1.85407627743	2.88654144255	1.59746464991	0.359842555683	0.143681996054	0.961582256273	0.526072342913	0.876476711335	1.31952840496	0.445899274319	0.574928678106	0.359691260068	0.797211431017	0.676441422296	0.828608755701
discovery_44	-1.19113167224	-1.40168258539	-1.73861678282	-1.71702676667	-1.75774647118	-1.54099088076	-1.89086770734	-1.95869395606	-1.93255248688	-0.847735806839	-0.94423059435	-1.57038111458	-0.420126518593	0.713885700018	0.245255041964	0.135980562851	0.407863817283	0.489794987203	-0.246799884101	0.514863073326	0.533352957546	0.00803034701581	-0.203316103114	0.129840156617
discovery_45	0.673515087547	0.812973803751	0.639705222799	0.961451938311	0.368122908414	0.749289294541	0.611793472151	0.309218910541	0.674707140931	0.219294108534	0.866186184759	0.230441711154	0.123337474953	0.0241219362424	-0.405329948894	0.00235772817808	-0.841103898767	-0.332066141551	-0.308071330815	-0.219151826318	-0.238872696647	-0.122351363542	-0.450834852144	0.0852484521682
discovery_46	-0.339340838254	0.102261440738	-0.0335935078082	-0.584299411555	0.445772490066	-0.11314778576	-0.407271228715	0.0951887013063	-0.381625615679	0.214040377814	-0.254617270155	0.358512171738	-0.254223456048	0.449376560603	0.136666971429	-0.160611084931	-0.294270895072	0.491786312259	-0.327138149607	0.323919164762	0.330785369223	1.00093427036	-0.444938818486	0.979571448778
discovery_47	-1.75097651613	-2.30884373596	-1.95363853011	-2.01623719094	-2.12017644281	-1.53883889276	-2.02843012861	-1.57491243522	-1.77317408495	-1.97571995404	-1.98764730377	-1.44026080184	0.200429132869	-0.0292897006804	0.504357213768	-0.0719745126529	-0.0694131823411	-0.265050048715	0.0125731550956	0.35281252543	-0.318314040268	0.697818154169	0.059318166812	-0.201789403173
discovery_48	-0.755964804209	-0.553006472267	-0.44765720848	0.0212900074773	-0.418905099489	-0.271999567675	-0.598632769463	-0.202325758833	-0.461094782391	-0.222664145798	-0.668105070951	0.377791047902	-1.33899769935	-1.73499625912	-1.40356240311	-1.62513528609	-2.04464580145	-1.00910759872	-1.73250838514	-1.7077087106	-1.67498678392	-1.91785204143	-1.48420048688	-1.58799752975
