sample_id	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24
replication_11	-0.763462599931	-0.69253932067	-1.17738245037	-0.944500396184	-0.895849432431	-0.540833781406	-0.293554333393	-0.458170305467	-0.749735959567	-0.926141772183	-1.26159055087	-0.0126158910917	-0.443801348147	0.223563395122	-0.137578040243	-0.136873254949	-0.349546482148	-0.13533068118	-0.180063228053	0.176220357125	-0.0368567011048	0.184313402902	-0.115768027395	-0.0661031125696
replication_12	0.547596335748	0.0974626885708	-0.0288422573177	0.524997938871	0.255397135781	0.412511398637	0.526887554757	-0.256890162605	0.132731470294	0.991854552592	0.510083584022	0.101864800248	-1.02531933322	0.0329082690663	0.0949223593542	-0.510100899809	-0.414266438769	-0.162981799034	-0.640720792865	-0.243700513404	-0.344236366925	-0.48799266851	-0.0178710480346	-0.517269381613
replication_13	-0.250629540024	0.226627953672	0.615042343144	0.108649197224	-0.292590357297	0.0122861363753	-0.14829270722	-0.343719706036	-0.181137532423	0.202990453235	0.525556577582	0.3259898599	-0.444860965341	-0.148484717631	-0.604721023	-0.583743649949	-0.118469027962	-0.00155852125827	-0.475167387378	-0.33870030117	0.156850014653	-0.363225796015	-0.255934228974	-0.415075654616
replication_14	1.72661199149	1.43052746133	1.09798402542	1.54841294297	1.61566354079	1.32742495406	1.78475534737	1.54706408883	1.30223676821	1.49371172636	0.743634708405	1.62173584786	-0.541350390523	0.444440211891	-0.516049730814	-0.248825254911	0.354481641001	0.582562631204	-0.0546543044226	0.358246352275	0.037682243444	0.361719538848	0.386224257945	0.637950692663
replication_15	-0.481211390026	-0.659534350352	-0.586634129805	-1.27520044426	-0.436689541375	-0.612406859142	-0.688408157672	-0.621021889612	-0.961785341377	-1.17807898166	-0.589991135805	-0.558643082363	0.0211024406153	-0.256255836259	-0.126493188626	0.144255774511	-0.309679990771	0.619167860247	-0.235910434671	0.476260753587	-0.22499527184	-0.349646508483	0.779823337192	-0.497623007056
replication_16	2.54861440997	3.50942698095	3.5311676117	3.51699432844	3.29192421493	2.74682429038	3.96001182367	3.98163730866	3.93286817825	3.56666166663	3.00397787932	3.63399677394	0.383425462036	0.115902860767	0.0353862944675	0.121935852131	1.08084450237	0.288880856778	0.287290548713	0.595472987287	0.150933281723	1.07400765629	0.267456651804	-0.183064639364
replication_17	0.0188579208515	0.403320721043	0.0342385543169	-0.194520903111	0.291404399069	-0.152004962363	0.0886145011012	0.138282457408	0.16121341064	0.549896790974	0.193958696768	0.735699467853	-0.464812852695	-0.936987067446	-0.390642634349	-1.07681936296	-1.67358730226	-0.886410260329	-0.747609415576	-0.711937213206	-0.601471394783	-1.08409734143	-1.08094740906	-0.3133875495
replication_18	0.670575555366	0.518976293571	0.103697393179	0.540680169536	0.186666756837	-0.194254552767	0.39617512306	0.238734486819	-0.240132506338	0.321138743786	0.0622252371286	0.328960188161	0.752592775246	0.196032113376	0.0767062857788	0.155758222746	-0.189402416766	0.614065802305	0.957136451652	-0.0990209526506	0.455200805874	0.0187474154225	1.22790883702	0.724629866053
replication_19	0.346087404252	-0.447437683394	-0.110455973785	-0.604877701946	0.507695620213	-0.28679813243	-0.00617999171668	-0.290969147645	0.161907933821	-0.36656080163	-0.347131128375	-0.110824076826	-1.69506242764	-1.20471114931	-1.52332503887	-1.13031287072	-1.84285771132	-1.46600575386	-1.58243082214	-1.52854097567	-1.46052877654	-1.39211120779	-1.3981896867	-1.76471380975
replication_20	-0.475824344783	-0.341696798879	-0.543900849771	-0.616385349723	-0.722012304404	-0.153338947074	-0.173374299599	-1.06316959905	-0.423243267098	0.0286075743108	-0.207666413617	-0.31219912923	0.985111941424	0.0892944117725	0.638906680003	0.576903842236	0.516333244316	1.01794317635	0.326875616403	0.942694581096	0.227249053952	0.553829046379	0.0666981767113	0.819669169093
replication_21	1.99814412528	1.75734144147	1.75146880941	2.21801416008	2.36644158989	1.66837330357	2.17569521647	1.85377283519	1.52745848108	2.21601239871	1.36075456777	1.63251907822	-0.291023653466	-0.0685864481572	-0.268352708386	0.0182050990309	0.148113806458	0.222229913182	0.408706746536	0.184469437802	0.0801694580365	0.324428610145	-0.433762089254	-0.315693088113
replication_22	1.54970356517	1.72975930766	1.45126653698	0.742253305535	1.30150339168	0.877605996046	0.708542186535	2.00107898905	0.733091941077	0.780353111668	1.79288465499	1.19118333878	0.379890324655	1.06108860253	0.533123634341	0.442568809958	0.243224279193	1.10105018551	0.725108738236	0.590032412169	0.555508373133	0.716109601005	0.667383069411	1.06494619192
replication_23	0.176090688573	-0.552013651521	-0.912439994878	-0.67104403106	0.120788948285	0.267124991668	0.64568052188	0.0918647962821	0.098639177369	0.514299979464	0.919803137643	0.378189781565	0.0333289407577	0.329372985914	-0.444310186689	0.382318300276	-0.681654908147	-0.0728599548451	-1.05504760736	-0.82400552438	-0.653662412226	-0.30026054482	-0.049577733817	-0.729201752875
replication_24	0.0848283217992	-0.00670676319835	0.22547851138	0.270887870437	-0.0768596994957	0.0460640787492	0.348903089569	0.0692220070583	0.287268753693	-0.106108973318	-0.16523745383	-0.60606625391	-0.491732492139	-0.391190827541	-1.0589232452	-0.828583765169	-0.610770696946	0.428015731282	-0.786382406526	-0.901944409429	-0.320062878668	-0.17595496791	-0.723765912572	0.443491293324
replication_25	0.97926771154	0.988527661874	1.13624654676	1.1713836976	0.723728752546	1.2084528632	0.957866586893	2.2158789005	1.18939961495	1.99804409572	1.35436431638	1.61875733165	-1.78141756909	-2.42542073524	-1.89571852793	-2.37976546225	-2.70310540217	-2.49888176969	-1.93639208083	-2.74745988684	-2.80848073267	-2.39541646908	-2.31426543249	-2.10748265786
replication_26	-0.957621637936	-0.799904482635	-1.47103665895	-1.05864054266	-0.61532813989	-1.23574194949	-1.11456246295	-1.74894230562	-0.592634377125	-1.09453088412	-1.08240121632	-1.18713693586	0.433020068667	1.47347882522	0.616150788893	0.687841167106	0.616272011877	-0.0502528169706	0.0380966347928	0.341415670624	0.459706991861	0.00386559215081	0.16194528967	0.432240744018
replication_27	-1.20420306658	-1.30782797901	-1.92857285838	-0.552913853074	-1.79148831883	-1.64682321798	-1.04846153985	-1.834558268	-1.81406653984	-1.39539077683	-1.55352616204	-1.15566023313	-0.302659681305	0.138426708244	0.202430363485	0.368158734018	-0.81647910103	-0.381682810121	-0.710722322771	0.411971542651	-0.0285861698344	-0.504007783948	0.277703870134	-0.282016503981
replication_28	0.264614293936	0.909136361389	0.715919486822	0.552123410147	0.704534031193	0.106610171368	0.226865526762	0.937184431404	0.499940012268	0.347836294363	0.876666546891	0.177195091543	-0.129402635519	-0.642835700283	-1.14157107951	-0.367595113251	-1.12502346275	-0.769804292676	-0.594106949552	-1.09907004682	-1.06756876738	-0.488348546798	-0.91360952861	-0.418007001556
replication_29	-0.737199889199	-1.12835650159	-1.09645956037	-0.67353314492	-0.91983313861	-0.936139512216	-1.35003638262	-1.69607930385	-1.9638873509	-0.832502111466	-1.77684271335	-1.11588458966	0.45299906204	1.0752891022	0.696856288538	1.08593204646	0.796928497945	0.633632011192	0.552971228925	0.995549984722	0.468211871153	0.298567232263	0.980603671566	0.47938046198
replication_30	1.5391450265	1.40950679239	1.714392954	1.16470554763	1.12153200025	1.60652920514	1.64095502867	1.52333594578	1.09546290329	1.09690860184	1.07773387402	1.48424996849	-1.11336375165	-0.67611692402	-0.475799244791	-0.639749517361	-1.58083894746	-0.895297645749	-1.09113104588	-0.739535708261	-0.552272118245	-0.165069479216	-0.469139865152	-0.7130252228
replication_31	-0.621721154059	-0.860140974939	-1.35000801101	-1.12097745414	-1.45258194454	-1.07658508337	-0.771184436041	-0.432966390154	-1.34786773309	-0.888816013866	-0.605864883364	-1.44345964325	1.33895628517	1.06327987983	0.823191581826	1.14949417251	1.42312931049	0.82143343112	0.705987141546	1.02337548277	1.58844301035	1.02505490857	0.973499835924	1.13112663539
replication_32	-0.637406464701	0.210397638634	-0.585241805953	-0.837201427288	-0.596115516763	-0.43873103883	-0.0281270364051	-0.526134609335	-0.120816677203	0.064923560325	0.0314940953671	0.241104960053	0.0110299167747	-0.371243637992	-0.317122609049	0.107949741763	0.718162401987	0.129611639058	-0.194336321609	0.396566638817	0.225842236484	-0.00897481373437	-0.0447726539415	0.464719698297
replication_33	0.276912249669	0.539531566386	0.77549231938	-0.206505594822	0.0179769609371	0.810931175357	1.24396547831	0.701189448078	0.896388024662	0.362281867564	0.667924265785	0.349455701835	-1.30580744585	-1.31979178411	-0.6374458991	-0.64652084095	-0.506929716829	-0.590779370078	-0.906123755234	-0.655471233011	-0.582960659424	-0.736196008878	-1.44515185794	-0.90494440988
replication_34	-0.446242725854	-0.0613815230421	-0.0514997042021	-0.768232811609	0.342057659976	-0.77012014132	-0.0607573250593	-0.332668017093	-0.467651695999	-0.444868791607	-0.639247153804	0.150990711783	0.69760228218	1.32164033099	0.513095050165	1.01080941755	1.11447337622	0.629326210213	0.86638570001	0.557082748232	0.829344783467	0.492470181619	1.19998575292	0.421815709943
replication_35	-0.361498887036	-0.555683031113	-1.15816189616	-0.667186966769	-0.592621392509	-0.36186540778	-0.537762553063	-0.71123310883	-0.897552078696	-0.493293404254	-0.274443235643	0.0977845262912	-0.537919328345	-1.04433368061	-0.924336444954	-1.28568149604	-1.72969765102	-1.12407113627	-1.10041972973	-0.869670629005	-1.12009625609	-1.51853656876	-1.45985396278	-1.07012575828
replication_36	0.00236728297908	1.10646497272	0.204662235126	0.342568528776	0.849599744796	1.35772751793	0.859800000817	0.376311693939	1.01584333221	0.698237296691	0.609884547621	1.62597157889	0.824673528511	1.06317495565	1.10117062816	0.91838775287	1.18350997293	1.49642950943	1.49096269206	0.534458656501	0.45505138713	1.47712653397	1.35057995142	1.04268832121
replication_37	-0.491591638755	-0.873283591308	-0.734313479821	-1.37963678527	-0.994567264604	-1.13522139032	-0.880716585276	-0.74749065122	-0.580659494926	-0.252887157276	-1.19685983688	-1.27466508043	-0.941809297786	-1.0248373063	-1.04476856516	-0.994055829449	-0.59704633409	-0.768074635075	-0.630845073813	-0.668487354753	-0.88886007691	-1.13797630816	-1.57055446188	-0.617672126366
replication_38	1.82392094934	1.68510630324	2.78502710247	2.19578023216	1.8264787994	1.82582564424	1.31707512988	1.50999208463	1.88903049157	1.46884039332	1.96570356337	1.56703252243	1.79721873335	1.41257767511	1.35547584904	1.73983524993	1.23631730581	1.14547277882	1.6167719418	0.893247749107	1.64238686875	1.81306096748	1.442930784	1.69272329095
replication_39	0.605436735068	-0.268170383841	-0.0335942099611	0.184219488335	-0.253785995415	-0.506762015574	0.0637816351727	-0.377792120421	-0.523044620682	0.121010817693	0.114451913091	-0.38895075994	-1.47382455844	-1.99485669559	-1.8807624684	-1.97110999851	-1.16639361449	-2.02775639012	-2.0013904218	-1.39236914	-1.30343383656	-1.30765752962	-1.61271776352	-0.906714689003
replication_40	1.58077664905	2.73641652276	1.48959435406	1.57214439971	2.08060037144	2.16733822394	2.1105167435	2.72361010481	1.98255936843	1.85016605227	1.64604196716	1.47650869982	-1.96678362739	-1.564910928	-0.855205867231	-1.22921432046	-1.60554699879	-1.49050882919	-0.854180888901	-1.46924325617	-2.14916123978	-1.24243504249	-1.04173051258	-1.21749543661
replication_41	-1.8522278169	-1.84719637459	-0.647893730021	-1.42155913196	-1.90282120399	-1.39893519693	-1.76862750309	-1.71963175939	-1.32605781454	-1.19078670189	-1.29203529853	-1.02332507386	0.758274662318	0.558162713018	0.283580100399	0.301833390768	0.557230648648	0.731185555401	0.237730061584	0.686611569074	0.848915344578	0.255794012702	-0.025533147319	-0.475263473153
replication_42	-0.42763476641	-0.0605391204431	0.432944778836	-0.134063483325	0.231927123211	-0.124884391415	-0.284347853299	0.147828878346	-0.444235924272	0.00290919015223	-0.322484884771	-0.1096433074	-1.36105492171	-1.02330112357	-0.459161161472	-0.652459932596	-0.604911055486	-0.252235188733	-0.95034575021	-0.993824272924	-0.591885780508	-0.850306021774	-1.64346567602	-1.28978601409
replication_43	0.751995421871	0.978688105312	1.01166461863	1.42193794719	0.912838389682	0.939309336514	0.487853082277	0.507483558232	0.525381720036	1.07887716812	1.04860277522	0.826953349333	-1.6693091923	-2.03001029766	-1.35371605483	-2.00492430441	-2.04425958499	-1.84402940445	-1.96830926755	-1.98632452029	-1.64517015467	-2.21124501362	-2.47926324193	-2.17631267518
replication_44	1.09467527575	0.248092949435	0.972201506929	0.908707012208	0.119837576106	0.789146425181	0.439917893308	0.786239883742	0.151861507363	0.775905748528	0.280033742318	0.850181961729	-1.8881956726	-1.28320629635	-1.35907605225	-0.460258480178	-1.05121117919	-1.51153899578	-1.2236900392	-1.3041602414	-0.737969023325	-0.611194995163	-0.857339583732	-1.21551289814
replication_45	-0.567341709208	-0.898149572093	-0.367261671025	0.0103434771812	-0.0941468161466	0.0533381349366	0.184947593835	0.0660602172204	0.134908794092	0.20671994547	-0.585569564376	0.53243720407	0.596787143907	0.866281263864	0.324958650944	0.324575436033	0.466684809752	0.12421554326	0.0209130359424	0.702450969003	0.355216002389	0.925003123949	0.244789499077	1.22299347686
replication_46	-0.256943764536	0.061194071753	-0.189323693424	-0.290334655232	0.0310755693771	-0.385494371982	0.239921968861	-0.0745370345328	-0.0314343203366	-0.0425304019896	0.0696357495959	-0.172905682792	-2.07375895036	-3.03545351116	-2.30610729931	-2.76667506202	-2.26863836155	-2.8106863906	-2.74842734468	-2.98655466549	-2.4248586392	-2.48442497637	-2.46515523859	-2.54091835107
replication_47	0.489270945752	-0.00560977868473	0.166186255451	-0.664988394517	-0.107125438183	-0.0734401410766	0.175221420782	-0.128523902037	0.62045500102	-0.0431109247288	0.0436393536757	-0.192063300638	0.0172232765722	1.04112765128	0.722501532723	0.902370769619	1.44946629745	0.616174496559	0.653758159778	0.657114821218	0.895197766502	1.50903366199	0.825565532715	0.938936826347
replication_48	1.05171902931	1.48222215994	1.76119079187	1.24197861772	1.10348182486	1.42220801495	1.26256447158	1.40181464666	0.86855298358	0.964982939986	1.10829180707	0.722544770951	-1.33366012821	-0.919900244876	-1.06440689845	-0.894447144868	-1.26281465889	-1.27867147397	-0.911091935709	-0.835179477112	-0.80043592128	-1.18408866607	-0.999914160788	-1.03361695117
